id,x_coord,y_coord,Elevation1
63724,-37924.815,-114621.228,390.724578857422
63725,-37924.815,-114871.228,452.139892578125
63726,-37924.815,-115121.228,409.35595703125
63727,-37924.815,-115371.228,456.487579345703
63728,-37924.815,-115621.228,366.381317138672
63729,-37924.815,-115871.228,336.378265380859
63730,-37924.815,-116121.228,336.637390136719
63731,-37924.815,-116371.228,383.680267333984
63732,-37924.815,-116621.228,381.219665527344
63733,-37924.815,-116871.228,382.104888916016
63734,-37924.815,-117121.228,357.19482421875
63735,-37924.815,-117371.228,382.233215332031
63736,-37924.815,-117621.228,445.830871582031
63737,-37924.815,-117871.228,477.947021484375
63738,-37924.815,-118121.228,509.247222900391
63739,-37924.815,-118371.228,544.173828125
63740,-37924.815,-118621.228,486.136566162109
63741,-37924.815,-118871.228,465.216552734375
63742,-37924.815,-119121.228,393.970977783203
63743,-37924.815,-119371.228,372.021850585938
63744,-37924.815,-119621.228,411.103088378906
63745,-37924.815,-119871.228,397.692443847656
63746,-37924.815,-120121.228,352.865417480469
63747,-37924.815,-120371.228,381.530059814453
63748,-37924.815,-120621.228,449.118560791016
63749,-37924.815,-120871.228,349.033966064453
63750,-37924.815,-121121.228,314.454681396484
63751,-37924.815,-121371.228,323.294372558594
63752,-37924.815,-121621.228,291.424896240234
63753,-37924.815,-121871.228,302.263549804688
63754,-37924.815,-122121.228,335.957702636719
63755,-37924.815,-122371.228,334.2490234375
63756,-37924.815,-122621.228,245.419387817383
63757,-37924.815,-122871.228,193.508636474609
63758,-37924.815,-123121.228,177.052612304688
63759,-37924.815,-123371.228,165.082061767578
63760,-37924.815,-123621.228,154.807144165039
63761,-37924.815,-123871.228,107.584953308105
63762,-37924.815,-124121.228,156.920623779297
63763,-37924.815,-124371.228,156.254470825195
63764,-37924.815,-124621.228,162.705795288086
63765,-37924.815,-124871.228,125.040519714355
63766,-37924.815,-125121.228,85.3240661621094
63767,-37924.815,-125371.228,63.699893951416
63768,-37924.815,-125621.228,89.7204513549805
63769,-37924.815,-125871.228,78.8079986572266
63770,-37924.815,-126121.228,63.3958053588867
63771,-37924.815,-126371.228,52.954833984375
63772,-37924.815,-126621.228,46.0601272583008
63773,-37924.815,-126871.228,51.1235427856445
63774,-37924.815,-127121.228,58.0300598144531
63775,-37924.815,-127371.228,35.1717872619629
63776,-37924.815,-127621.228,27.331672668457
63777,-37924.815,-127871.228,25.5018444061279
63778,-37924.815,-128121.228,24.7178726196289
63779,-37924.815,-128371.228,20.7430820465088
63780,-37924.815,-128621.228,20.321798324585
63781,-37924.815,-128871.228,20.017951965332
63782,-37924.815,-129121.228,21.6130313873291
63783,-37924.815,-129371.228,20.3872051239014
63784,-37924.815,-129621.228,17.5615692138672
63785,-37924.815,-129871.228,13.3143768310547
63786,-37924.815,-130121.228,11.3228673934937
63787,-37924.815,-130371.228,9.89999961853027
63788,-37924.815,-130621.228,9.81350135803223
63789,-37924.815,-130871.228,9.89999961853027
63790,-37924.815,-131121.228,9.37503814697266
63791,-37924.815,-131371.228,9.11621761322021
63792,-37924.815,-131621.228,8.92152881622314
63793,-37924.815,-131871.228,8.77314472198486
63794,-37924.815,-132121.228,8.5
63795,-37924.815,-132371.228,8.46015453338623
63796,-37924.815,-132621.228,8.39999961853027
63797,-37924.815,-132871.228,8.39999961853027
63798,-37924.815,-133121.228,7.82060050964355
63799,-37924.815,-133371.228,7.31064033508301
63800,-37924.815,-133621.228,7.5
63801,-37924.815,-133871.228,7.6293773651123
63802,-37924.815,-134121.228,8.19999980926514
63803,-37924.815,-134371.228,7.53760528564453
63804,-37924.815,-134621.228,6.57537698745728
63805,-37924.815,-134871.228,5.5667896270752
63806,-37924.815,-135121.228,5.42316055297852
64071,-37674.815,-114371.228,350.874298095703
64072,-37674.815,-114621.228,392.910400390625
64073,-37674.815,-114871.228,403.008819580078
64074,-37674.815,-115121.228,394.353942871094
64075,-37674.815,-115371.228,386.004455566406
64076,-37674.815,-115621.228,359.030487060547
64077,-37674.815,-115871.228,338.440948486328
64078,-37674.815,-116121.228,382.561004638672
64079,-37674.815,-116371.228,382.141418457031
64080,-37674.815,-116621.228,378.707794189453
64081,-37674.815,-116871.228,424.819030761719
64082,-37674.815,-117121.228,402.022674560547
64083,-37674.815,-117371.228,414.933837890625
64084,-37674.815,-117621.228,494.523834228516
64085,-37674.815,-117871.228,497.088348388672
64086,-37674.815,-118121.228,456.673492431641
64087,-37674.815,-118371.228,459.84130859375
64088,-37674.815,-118621.228,508.206359863281
64089,-37674.815,-118871.228,512.470703125
64090,-37674.815,-119121.228,448.981658935547
64091,-37674.815,-119371.228,369.515899658203
64092,-37674.815,-119621.228,347.014862060547
64093,-37674.815,-119871.228,354.610168457031
64094,-37674.815,-120121.228,390.403656005859
64095,-37674.815,-120371.228,400.1455078125
64096,-37674.815,-120621.228,356.849365234375
64097,-37674.815,-120871.228,407.915313720703
64098,-37674.815,-121121.228,326.575256347656
64099,-37674.815,-121371.228,256.544982910156
64100,-37674.815,-121621.228,284.797485351562
64101,-37674.815,-121871.228,303.519683837891
64102,-37674.815,-122121.228,261.428771972656
64103,-37674.815,-122371.228,274.13330078125
64104,-37674.815,-122621.228,276.966339111328
64105,-37674.815,-122871.228,257.594268798828
64106,-37674.815,-123121.228,199.744781494141
64107,-37674.815,-123371.228,213.735488891602
64108,-37674.815,-123621.228,189.912750244141
64109,-37674.815,-123871.228,101.266662597656
64110,-37674.815,-124121.228,159.391311645508
64111,-37674.815,-124371.228,101.264335632324
64112,-37674.815,-124621.228,77.0468444824219
64113,-37674.815,-124871.228,61.7803802490234
64114,-37674.815,-125121.228,62.3982086181641
64115,-37674.815,-125371.228,61.0774116516113
64116,-37674.815,-125621.228,66.0461120605469
64117,-37674.815,-125871.228,66.7997283935547
64118,-37674.815,-126121.228,72.0666885375977
64119,-37674.815,-126371.228,69.3629989624023
64120,-37674.815,-126621.228,67.7339935302734
64121,-37674.815,-126871.228,53.3611297607422
64122,-37674.815,-127121.228,32.3155899047852
64123,-37674.815,-127371.228,28.618408203125
64124,-37674.815,-127621.228,25.6270122528076
64125,-37674.815,-127871.228,22.3956909179688
64126,-37674.815,-128121.228,20.750617980957
64127,-37674.815,-128371.228,19.4072647094727
64128,-37674.815,-128621.228,17.9743137359619
64129,-37674.815,-128871.228,18.9225311279297
64130,-37674.815,-129121.228,20.6000003814697
64131,-37674.815,-129371.228,19.9483680725098
64132,-37674.815,-129621.228,17.4308738708496
64133,-37674.815,-129871.228,14.6678094863892
64134,-37674.815,-130121.228,9.89999961853027
64135,-37674.815,-130371.228,9.50352954864502
64136,-37674.815,-130621.228,9
64137,-37674.815,-130871.228,9.30000019073486
64138,-37674.815,-131121.228,9.74358081817627
64139,-37674.815,-131371.228,9.5
64140,-37674.815,-131621.228,9.30000019073486
64141,-37674.815,-131871.228,9.10000038146973
64142,-37674.815,-132121.228,8.89999961853027
64143,-37674.815,-132371.228,8.80000019073486
64144,-37674.815,-132621.228,8.69999980926514
64145,-37674.815,-132871.228,8.69999980926514
64146,-37674.815,-133121.228,8.45640087127686
64147,-37674.815,-133371.228,8.24885272979736
64148,-37674.815,-133621.228,8.5
64149,-37674.815,-133871.228,8.30000019073486
64150,-37674.815,-134121.228,7.52680110931396
64151,-37674.815,-134371.228,7.80137252807617
64152,-37674.815,-134621.228,7.07623243331909
64153,-37674.815,-134871.228,6.07912492752075
64154,-37674.815,-135121.228,5.80000019073486
64420,-37424.815,-114621.228,400.170867919922
64421,-37424.815,-114871.228,383.193054199219
64422,-37424.815,-115121.228,348.573333740234
64423,-37424.815,-115371.228,339.472412109375
64424,-37424.815,-115621.228,333.239959716797
64425,-37424.815,-115871.228,327.859222412109
64426,-37424.815,-116121.228,346.025390625
64427,-37424.815,-116371.228,364.323394775391
64428,-37424.815,-116621.228,384.101226806641
64429,-37424.815,-116871.228,346.157318115234
64430,-37424.815,-117121.228,385.013549804688
64431,-37424.815,-117371.228,414.141326904297
64432,-37424.815,-117621.228,454.293182373047
64433,-37424.815,-117871.228,396.152954101562
64434,-37424.815,-118121.228,421.085021972656
64435,-37424.815,-118371.228,439.744781494141
64436,-37424.815,-118621.228,513.910400390625
64437,-37424.815,-118871.228,502.477142333984
64438,-37424.815,-119121.228,454.103515625
64439,-37424.815,-119371.228,425.713439941406
64440,-37424.815,-119621.228,328.360717773438
64441,-37424.815,-119871.228,333.389251708984
64442,-37424.815,-120121.228,353.405059814453
64443,-37424.815,-120371.228,402.854766845703
64444,-37424.815,-120621.228,369.404144287109
64445,-37424.815,-120871.228,361.366790771484
64446,-37424.815,-121121.228,333.335754394531
64447,-37424.815,-121371.228,320.583129882812
64448,-37424.815,-121621.228,249.391036987305
64449,-37424.815,-121871.228,261.611572265625
64450,-37424.815,-122121.228,237.109451293945
64451,-37424.815,-122371.228,194.107162475586
64452,-37424.815,-122621.228,204.399993896484
64453,-37424.815,-122871.228,188.8330078125
64454,-37424.815,-123121.228,156.624603271484
64455,-37424.815,-123371.228,176.092041015625
64456,-37424.815,-123621.228,168.865921020508
64457,-37424.815,-123871.228,93.7305908203125
64458,-37424.815,-124121.228,142.970657348633
64459,-37424.815,-124371.228,91.1680145263672
64460,-37424.815,-124621.228,43.1399078369141
64461,-37424.815,-124871.228,34.2759323120117
64462,-37424.815,-125121.228,31.4479656219482
64463,-37424.815,-125371.228,30.0394058227539
64464,-37424.815,-125621.228,29.7999992370605
64465,-37424.815,-125871.228,50.7991943359375
64466,-37424.815,-126121.228,55.3369979858398
64467,-37424.815,-126371.228,68.1413726806641
64468,-37424.815,-126621.228,62.8114547729492
64469,-37424.815,-126871.228,59.1728668212891
64470,-37424.815,-127121.228,33.1651763916016
64471,-37424.815,-127371.228,26.8441352844238
64472,-37424.815,-127621.228,24.9797325134277
64473,-37424.815,-127871.228,20.3423271179199
64474,-37424.815,-128121.228,18.8801689147949
64475,-37424.815,-128371.228,16.3081760406494
64476,-37424.815,-128621.228,16.5868682861328
64477,-37424.815,-128871.228,18.9437732696533
64478,-37424.815,-129121.228,17.9980201721191
64479,-37424.815,-129371.228,16.7800331115723
64480,-37424.815,-129621.228,15.8285703659058
64481,-37424.815,-129871.228,12.3667612075806
64482,-37424.815,-130121.228,9.89999961853027
64483,-37424.815,-130371.228,9.30000019073486
64484,-37424.815,-130621.228,8.40091133117676
64485,-37424.815,-130871.228,8.39999961853027
64486,-37424.815,-131121.228,8.79677486419678
64487,-37424.815,-131371.228,9.18916320800781
64488,-37424.815,-131621.228,9.10000038146973
64489,-37424.815,-131871.228,9.32240962982178
64490,-37424.815,-132121.228,9.2219066619873
64491,-37424.815,-132371.228,9.10000038146973
64492,-37424.815,-132621.228,9
64493,-37424.815,-132871.228,8.89999961853027
64494,-37424.815,-133121.228,8.80000019073486
64495,-37424.815,-133371.228,8.60000038146973
64496,-37424.815,-133621.228,8.39725303649902
64497,-37424.815,-133871.228,7.69065618515015
64498,-37424.815,-134121.228,7
64499,-37424.815,-134371.228,7.47145652770996
64500,-37424.815,-134621.228,7.5334529876709
64501,-37424.815,-134871.228,6.58316421508789
64502,-37424.815,-135121.228,6.09999990463257
64768,-37174.815,-114621.228,455.827697753906
64769,-37174.815,-114871.228,378.855682373047
64770,-37174.815,-115121.228,356.091705322266
64771,-37174.815,-115371.228,342.487579345703
64772,-37174.815,-115621.228,353.427581787109
64773,-37174.815,-115871.228,361.858612060547
64774,-37174.815,-116121.228,352.732147216797
64775,-37174.815,-116371.228,344.165863037109
64776,-37174.815,-116621.228,339.878204345703
64777,-37174.815,-116871.228,360.143035888672
64778,-37174.815,-117121.228,428.679229736328
64779,-37174.815,-117371.228,378.180603027344
64780,-37174.815,-117621.228,386.127532958984
64781,-37174.815,-117871.228,405.74609375
64782,-37174.815,-118121.228,368.741790771484
64783,-37174.815,-118371.228,452.320770263672
64784,-37174.815,-118621.228,409.623840332031
64785,-37174.815,-118871.228,406.563446044922
64786,-37174.815,-119121.228,484.659240722656
64787,-37174.815,-119371.228,424.559722900391
64788,-37174.815,-119621.228,421.423767089844
64789,-37174.815,-119871.228,413.436920166016
64790,-37174.815,-120121.228,286.606689453125
64791,-37174.815,-120371.228,356.254516601562
64792,-37174.815,-120621.228,355.918273925781
64793,-37174.815,-120871.228,338.546295166016
64794,-37174.815,-121121.228,345.738586425781
64795,-37174.815,-121371.228,252.935180664062
64796,-37174.815,-121621.228,187.718856811523
64797,-37174.815,-121871.228,231.726913452148
64798,-37174.815,-122121.228,248.817565917969
64799,-37174.815,-122371.228,255.801620483398
64800,-37174.815,-122621.228,212.378540039062
64801,-37174.815,-122871.228,140.978851318359
64802,-37174.815,-123121.228,156.604095458984
64803,-37174.815,-123371.228,109.03108215332
64804,-37174.815,-123621.228,94.9354248046875
64805,-37174.815,-123871.228,102.402366638184
64806,-37174.815,-124121.228,156.411575317383
64807,-37174.815,-124371.228,129.336669921875
64808,-37174.815,-124621.228,99.5445785522461
64809,-37174.815,-124871.228,66.5630111694336
64810,-37174.815,-125121.228,33.4441909790039
64811,-37174.815,-125371.228,29.8604602813721
64812,-37174.815,-125621.228,29.4672241210938
64813,-37174.815,-125871.228,29.6902332305908
64814,-37174.815,-126121.228,33.642276763916
64815,-37174.815,-126371.228,43.5669136047363
64816,-37174.815,-126621.228,39.2301216125488
64817,-37174.815,-126871.228,45.090877532959
64818,-37174.815,-127121.228,24.9564590454102
64819,-37174.815,-127371.228,21.7436084747314
64820,-37174.815,-127621.228,19.8176441192627
64821,-37174.815,-127871.228,18.5053977966309
64822,-37174.815,-128121.228,16.7803268432617
64823,-37174.815,-128371.228,14.8000001907349
64824,-37174.815,-128621.228,16.1670837402344
64825,-37174.815,-128871.228,15.9589548110962
64826,-37174.815,-129121.228,15.6508283615112
64827,-37174.815,-129371.228,10.7730007171631
64828,-37174.815,-129621.228,13.275803565979
64829,-37174.815,-129871.228,10.4569215774536
64830,-37174.815,-130121.228,9.80349159240723
64831,-37174.815,-130371.228,9.1195650100708
64832,-37174.815,-130621.228,8.30000019073486
64833,-37174.815,-130871.228,8
64834,-37174.815,-131121.228,8
64835,-37174.815,-131371.228,8.10000038146973
64836,-37174.815,-131621.228,8.71462535858154
64837,-37174.815,-131871.228,9.30000019073486
64838,-37174.815,-132121.228,9.19999980926514
64839,-37174.815,-132371.228,7.27352285385132
64840,-37174.815,-132621.228,8.64895248413086
64841,-37174.815,-132871.228,8.8474645614624
64842,-37174.815,-133121.228,8.69999980926514
64843,-37174.815,-133371.228,8.5
64844,-37174.815,-133621.228,7.82540988922119
64845,-37174.815,-133871.228,7.01515865325928
64846,-37174.815,-134121.228,6.59999990463257
64847,-37174.815,-134371.228,7.09999990463257
64848,-37174.815,-134621.228,7.500084400177
64849,-37174.815,-134871.228,7.06658935546875
64850,-37174.815,-135121.228,6.40000009536743
65115,-36924.815,-114371.228,501.448883056641
65116,-36924.815,-114621.228,430.792663574219
65117,-36924.815,-114871.228,459.751403808594
65118,-36924.815,-115121.228,399.601440429688
65119,-36924.815,-115371.228,370.915649414062
65120,-36924.815,-115621.228,377.447784423828
65121,-36924.815,-115871.228,378.815673828125
65122,-36924.815,-116121.228,378.145111083984
65123,-36924.815,-116371.228,382.047393798828
65124,-36924.815,-116621.228,364.372833251953
65125,-36924.815,-116871.228,316.721405029297
65126,-36924.815,-117121.228,346.279541015625
65127,-36924.815,-117371.228,401.653228759766
65128,-36924.815,-117621.228,343.754150390625
65129,-36924.815,-117871.228,356.021118164062
65130,-36924.815,-118121.228,358.512054443359
65131,-36924.815,-118371.228,419.649810791016
65132,-36924.815,-118621.228,350.697204589844
65133,-36924.815,-118871.228,291.1689453125
65134,-36924.815,-119121.228,372.600036621094
65135,-36924.815,-119371.228,450.066619873047
65136,-36924.815,-119621.228,327.236297607422
65137,-36924.815,-119871.228,328.878723144531
65138,-36924.815,-120121.228,314.884765625
65139,-36924.815,-120371.228,253.396896362305
65140,-36924.815,-120621.228,284.567962646484
65141,-36924.815,-120871.228,277.011840820312
65142,-36924.815,-121121.228,280.969055175781
65143,-36924.815,-121371.228,307.886505126953
65144,-36924.815,-121621.228,212.79020690918
65145,-36924.815,-121871.228,201.121185302734
65146,-36924.815,-122121.228,184.150177001953
65147,-36924.815,-122371.228,181.125061035156
65148,-36924.815,-122621.228,190.279479980469
65149,-36924.815,-122871.228,202.442672729492
65150,-36924.815,-123121.228,108.920593261719
65151,-36924.815,-123371.228,101.942123413086
65152,-36924.815,-123621.228,127.37321472168
65153,-36924.815,-123871.228,158.753540039062
65154,-36924.815,-124121.228,184.361480712891
65155,-36924.815,-124371.228,139.305892944336
65156,-36924.815,-124621.228,91.5723876953125
65157,-36924.815,-124871.228,59.6611480712891
65158,-36924.815,-125121.228,45.7177124023438
65159,-36924.815,-125371.228,30.9052867889404
65160,-36924.815,-125621.228,29.3999996185303
65161,-36924.815,-125871.228,29.2000007629395
65162,-36924.815,-126121.228,29.1000003814697
65163,-36924.815,-126371.228,27.4568290710449
65164,-36924.815,-126621.228,28.9739360809326
65165,-36924.815,-126871.228,28.051794052124
65166,-36924.815,-127121.228,27.3278102874756
65167,-36924.815,-127371.228,19.5780487060547
65168,-36924.815,-127621.228,18.032772064209
65169,-36924.815,-127871.228,16.4491062164307
65170,-36924.815,-128121.228,14.5127925872803
65171,-36924.815,-128371.228,14
65172,-36924.815,-128621.228,14.773814201355
65173,-36924.815,-128871.228,13.1292266845703
65174,-36924.815,-129121.228,12.9742107391357
65175,-36924.815,-129371.228,11.4593782424927
65176,-36924.815,-129621.228,9.89508152008057
65177,-36924.815,-129871.228,9.17889785766602
65178,-36924.815,-130121.228,9.80000019073486
65179,-36924.815,-130371.228,9.12758255004883
65180,-36924.815,-130621.228,8.31900501251221
65181,-36924.815,-130871.228,8
65182,-36924.815,-131121.228,8
65183,-36924.815,-131371.228,8.40470314025879
65184,-36924.815,-131621.228,8.90517616271973
65185,-36924.815,-131871.228,9.19999980926514
65186,-36924.815,-132121.228,9.10000038146973
65187,-36924.815,-132371.228,8.19999980926514
65188,-36924.815,-132621.228,8.54094123840332
65189,-36924.815,-132871.228,8.80000019073486
65190,-36924.815,-133121.228,8.60000038146973
65191,-36924.815,-133371.228,8.14200496673584
65192,-36924.815,-133621.228,7.30000019073486
65193,-36924.815,-133871.228,6.40000009536743
65194,-36924.815,-134121.228,6.30000019073486
65195,-36924.815,-134371.228,6.69999980926514
65196,-36924.815,-134621.228,7.18312549591064
65197,-36924.815,-134871.228,7.51897621154785
65198,-36924.815,-135121.228,6.69999980926514
65463,-36674.815,-114371.228,466.274383544922
65464,-36674.815,-114621.228,453.380004882812
65465,-36674.815,-114871.228,424.485107421875
65466,-36674.815,-115121.228,361.364288330078
65467,-36674.815,-115371.228,348.463745117188
65468,-36674.815,-115621.228,348.476684570312
65469,-36674.815,-115871.228,399.362548828125
65470,-36674.815,-116121.228,346.134063720703
65471,-36674.815,-116371.228,355.777893066406
65472,-36674.815,-116621.228,387.804473876953
65473,-36674.815,-116871.228,345.191772460938
65474,-36674.815,-117121.228,322.230438232422
65475,-36674.815,-117371.228,305.289978027344
65476,-36674.815,-117621.228,371.731842041016
65477,-36674.815,-117871.228,377.309814453125
65478,-36674.815,-118121.228,356.121978759766
65479,-36674.815,-118371.228,328.874206542969
65480,-36674.815,-118621.228,279.203063964844
65481,-36674.815,-118871.228,246.639373779297
65482,-36674.815,-119121.228,234.47265625
65483,-36674.815,-119371.228,297.168182373047
65484,-36674.815,-119621.228,371.758087158203
65485,-36674.815,-119871.228,340.506011962891
65486,-36674.815,-120121.228,245.047729492188
65487,-36674.815,-120371.228,188.6357421875
65488,-36674.815,-120621.228,191.367324829102
65489,-36674.815,-120871.228,198.088607788086
65490,-36674.815,-121121.228,213.925064086914
65491,-36674.815,-121371.228,271.445617675781
65492,-36674.815,-121621.228,224.571884155273
65493,-36674.815,-121871.228,164.712799072266
65494,-36674.815,-122121.228,151.878448486328
65495,-36674.815,-122371.228,127.667137145996
65496,-36674.815,-122621.228,116.315414428711
65497,-36674.815,-122871.228,108.106582641602
65498,-36674.815,-123121.228,104.989303588867
65499,-36674.815,-123371.228,100.213256835938
65500,-36674.815,-123621.228,120.635452270508
65501,-36674.815,-123871.228,118.237129211426
65502,-36674.815,-124121.228,105.083404541016
65503,-36674.815,-124371.228,92.3866500854492
65504,-36674.815,-124621.228,76.96826171875
65505,-36674.815,-124871.228,62.4450912475586
65506,-36674.815,-125121.228,60.0780448913574
65507,-36674.815,-125371.228,38.0796203613281
65508,-36674.815,-125621.228,31.3322219848633
65509,-36674.815,-125871.228,29.3593845367432
65510,-36674.815,-126121.228,28.0356693267822
65511,-36674.815,-126371.228,24.2684745788574
65512,-36674.815,-126621.228,20.7524700164795
65513,-36674.815,-126871.228,25.9832420349121
65514,-36674.815,-127121.228,17.7418880462646
65515,-36674.815,-127371.228,15.7479934692383
65516,-36674.815,-127621.228,14.5822248458862
65517,-36674.815,-127871.228,14.6319465637207
65518,-36674.815,-128121.228,12.4907350540161
65519,-36674.815,-128371.228,10.8394441604614
65520,-36674.815,-128621.228,9.89999961853027
65521,-36674.815,-128871.228,9.69999980926514
65522,-36674.815,-129121.228,9.6287260055542
65523,-36674.815,-129371.228,8.86120414733887
65524,-36674.815,-129621.228,8.3302116394043
65525,-36674.815,-129871.228,7.07824277877808
65526,-36674.815,-130121.228,8.86452388763428
65527,-36674.815,-130371.228,9.19999980926514
65528,-36674.815,-130621.228,8.39999961853027
65529,-36674.815,-130871.228,8
65530,-36674.815,-131121.228,8.69092750549316
65531,-36674.815,-131371.228,8.91657257080078
65532,-36674.815,-131621.228,9.19999980926514
65533,-36674.815,-131871.228,8.69762229919434
65534,-36674.815,-132121.228,8.65888023376465
65535,-36674.815,-132371.228,8.86283302307129
65536,-36674.815,-132621.228,8.80000019073486
65537,-36674.815,-132871.228,8.69999980926514
65538,-36674.815,-133121.228,8.60000038146973
65539,-36674.815,-133371.228,8
65540,-36674.815,-133621.228,7.24142742156982
65541,-36674.815,-133871.228,6.5
65542,-36674.815,-134121.228,6.30000019073486
65543,-36674.815,-134371.228,6.5
65544,-36674.815,-134621.228,6.80000019073486
65545,-36674.815,-134871.228,7.19999980926514
65546,-36674.815,-135121.228,7.00407600402832
65811,-36424.815,-114371.228,456.809936523438
65812,-36424.815,-114621.228,372.500396728516
65813,-36424.815,-114871.228,412.93408203125
65814,-36424.815,-115121.228,352.814544677734
65815,-36424.815,-115371.228,384.659240722656
65816,-36424.815,-115621.228,354.308624267578
65817,-36424.815,-115871.228,364.136810302734
65818,-36424.815,-116121.228,405.401092529297
65819,-36424.815,-116371.228,391.959289550781
65820,-36424.815,-116621.228,404.540771484375
65821,-36424.815,-116871.228,380.797210693359
65822,-36424.815,-117121.228,391.240753173828
65823,-36424.815,-117371.228,381.234222412109
65824,-36424.815,-117621.228,360.069915771484
65825,-36424.815,-117871.228,285.280426025391
65826,-36424.815,-118121.228,332.061614990234
65827,-36424.815,-118371.228,302.539489746094
65830,-36424.815,-119121.228,368.358856201172
65831,-36424.815,-119371.228,251.041870117188
65832,-36424.815,-119621.228,253.880630493164
65833,-36424.815,-119871.228,296.586120605469
65834,-36424.815,-120121.228,194.421188354492
65835,-36424.815,-120371.228,209.965393066406
65836,-36424.815,-120621.228,171.100982666016
65837,-36424.815,-120871.228,197.434829711914
65838,-36424.815,-121121.228,178.280960083008
65839,-36424.815,-121371.228,202.809631347656
65840,-36424.815,-121621.228,174.460723876953
65841,-36424.815,-121871.228,125.423202514648
65842,-36424.815,-122121.228,117.764724731445
65843,-36424.815,-122371.228,115.240417480469
65844,-36424.815,-122621.228,109.119728088379
65845,-36424.815,-122871.228,110.421859741211
65846,-36424.815,-123121.228,115.350547790527
65847,-36424.815,-123371.228,147.279312133789
65848,-36424.815,-123621.228,113.032104492188
65849,-36424.815,-123871.228,100.818603515625
65850,-36424.815,-124121.228,95.1077117919922
65851,-36424.815,-124371.228,81.6760940551758
65852,-36424.815,-124621.228,68.5740509033203
65853,-36424.815,-124871.228,55.9300384521484
65854,-36424.815,-125121.228,47.3041915893555
65855,-36424.815,-125371.228,52.0647010803223
65856,-36424.815,-125621.228,36.6980476379395
65857,-36424.815,-125871.228,29.5122089385986
65858,-36424.815,-126121.228,26.259105682373
65859,-36424.815,-126371.228,22.4340019226074
65860,-36424.815,-126621.228,19.4377689361572
65861,-36424.815,-126871.228,18.9755611419678
65862,-36424.815,-127121.228,17.1508235931396
65863,-36424.815,-127371.228,15.3398904800415
65864,-36424.815,-127621.228,12.4386329650879
65865,-36424.815,-127871.228,11.003625869751
65866,-36424.815,-128121.228,10.4596385955811
65867,-36424.815,-128371.228,9.66115093231201
65868,-36424.815,-128621.228,9.39346885681152
65869,-36424.815,-128871.228,8.98753833770752
65870,-36424.815,-129121.228,8.58024120330811
65871,-36424.815,-129371.228,8.19999980926514
65872,-36424.815,-129621.228,7.58098697662354
65873,-36424.815,-129871.228,8.34589004516602
65874,-36424.815,-130121.228,9.16065883636475
65875,-36424.815,-130371.228,9.60000038146973
65876,-36424.815,-130621.228,8.56626033782959
65877,-36424.815,-130871.228,8.18358707427979
65878,-36424.815,-131121.228,9.30000019073486
65879,-36424.815,-131371.228,9.30000019073486
65880,-36424.815,-131621.228,7.64674377441406
65881,-36424.815,-131871.228,6.5
65882,-36424.815,-132121.228,6.92688894271851
65883,-36424.815,-132371.228,7.99833106994629
65884,-36424.815,-132621.228,8.48809623718262
65885,-36424.815,-132871.228,8.30000019073486
65886,-36424.815,-133121.228,8.39999961853027
65887,-36424.815,-133371.228,8.30000019073486
65888,-36424.815,-133621.228,7.54979991912842
65889,-36424.815,-133871.228,6.80000019073486
65890,-36424.815,-134121.228,6.59999990463257
65891,-36424.815,-134371.228,6.80000019073486
65892,-36424.815,-134621.228,7
65893,-36424.815,-134871.228,7.19999980926514
65894,-36424.815,-135121.228,7.40000009536743
66159,-36174.815,-114371.228,461.663055419922
66160,-36174.815,-114621.228,377.823394775391
66161,-36174.815,-114871.228,390.59033203125
66162,-36174.815,-115121.228,359.666961669922
66163,-36174.815,-115371.228,411.662170410156
66164,-36174.815,-115621.228,414.303100585938
66165,-36174.815,-115871.228,400.146026611328
66166,-36174.815,-116121.228,396.180297851562
66167,-36174.815,-116371.228,437.917572021484
66168,-36174.815,-116621.228,429.782867431641
66169,-36174.815,-116871.228,386.966522216797
66170,-36174.815,-117121.228,390.679412841797
66171,-36174.815,-117371.228,333.533386230469
66172,-36174.815,-117621.228,331.114898681641
66173,-36174.815,-117871.228,279.104827880859
66178,-36174.815,-119121.228,467.847595214844
66179,-36174.815,-119371.228,326.329833984375
66180,-36174.815,-119621.228,284.709075927734
66181,-36174.815,-119871.228,208.140533447266
66182,-36174.815,-120121.228,239.023208618164
66183,-36174.815,-120371.228,224.461669921875
66184,-36174.815,-120621.228,192.168655395508
66185,-36174.815,-120871.228,159.01985168457
66186,-36174.815,-121121.228,201.357131958008
66187,-36174.815,-121371.228,205.596115112305
66188,-36174.815,-121621.228,176.284515380859
66189,-36174.815,-121871.228,198.267013549805
66190,-36174.815,-122121.228,149.26481628418
66191,-36174.815,-122371.228,135.908676147461
66192,-36174.815,-122621.228,123.778869628906
66193,-36174.815,-122871.228,125.598442077637
66194,-36174.815,-123121.228,150.787033081055
66195,-36174.815,-123371.228,160.516876220703
66196,-36174.815,-123621.228,132.725204467773
66197,-36174.815,-123871.228,112.653030395508
66198,-36174.815,-124121.228,82.3288879394531
66199,-36174.815,-124371.228,76.7133941650391
66200,-36174.815,-124621.228,67.9689102172852
66201,-36174.815,-124871.228,67.3855590820312
66202,-36174.815,-125121.228,78.3851089477539
66203,-36174.815,-125371.228,62.6786155700684
66204,-36174.815,-125621.228,38.4130592346191
66205,-36174.815,-125871.228,32.7568664550781
